machine_code,activation_code,activation_date
J1204,0621500441,7/15/2014
,0975137296,9/15/2014
,0651607775,11/15/2014
,0499004361,1/15/2015
,,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
J1205,0966988512,7/15/2014
,0944235385,9/15/2014
,1135132482,11/15/2014
,0345749091,1/15/2015
,,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
J1206,0724962831,7/15/2014
,1217660573,9/15/2014
,0668833989,11/15/2014
,0938217075,1/15/2015
,,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
J1207,1226382571,7/15/2014
,0262645967,9/15/2014
,0692142636,11/15/2014
,1322345851,1/15/2015
,,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
J1208,0636340618,7/15/2014
,0401765334,9/15/2014
,0684064050,11/15/2014
,0358249737,1/15/2015
,,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
J1209,0078407512,7/15/2014
,0387266787,9/15/2014
,0455520579,11/15/2014
,0251003912,1/15/2015
,,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
J1210,0344759519,7/15/2014
,0679753854,9/15/2014
,0671637788,11/15/2014
,0690726867,1/15/2015
,,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
J1211,0173175703,7/15/2014
,0633451959,9/15/2014
,0551029037,11/15/2014
,0383171590,1/15/2015
,,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
J1212,0235234193,7/15/2014
,0180327633,9/15/2014
,0082773159,11/15/2014
,0054507669,1/15/2015
,,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
J1213,0072751751,7/15/2014
,0975495437,9/15/2014
,0207226802,11/15/2014
,0247095381,1/15/2015
,,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
J1214,0295557362,7/15/2014
,0421323438,9/15/2014
,0154484707,11/15/2014
,0212707000,1/15/2015
,,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
J1215,0176583906,7/15/2014
,1047473036,9/15/2014
,0884026066,11/15/2014
,1382194349,1/15/2015
,,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
J1216,0611387340,8/15/2014
,0568311834,10/15/2014
,0977327010,12/15/2014
,,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1217,0047405538,8/15/2014
,0282488282,10/15/2014
,0181359166,12/15/2014
,,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1218,0655030293,8/15/2014
,0022564802,10/15/2014
,0272920033,12/15/2014
,,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1219,0864889861,8/15/2014
,0068909293,10/15/2014
,0882167868,12/15/2014
,0066988395,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1220,0490578086,8/15/2014
,0758881104,10/15/2014
,0537140962,12/15/2014
,0687687338,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1221,0139286531,8/15/2014
,0077837126,10/15/2014
,0470478510,12/15/2014
,1216187134,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1222,0318632848,8/15/2014
,0413833820,10/15/2014
,0605498049,12/15/2014
,0155892784,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1223,0642326876,8/15/2014
,0263096956,10/15/2014
,0452165580,12/15/2014
,0565076504,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1224,0592752368,8/15/2014
,0928495931,10/15/2014
,0628539251,12/15/2014
,1116005932,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1225,0899636615,8/15/2014
,1198526187,10/15/2014
,0903935797,12/15/2014
,0013271128,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1226,1170883946,8/15/2014
,0320646758,10/15/2014
,0670733124,12/15/2014
,0546604748,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1227,1272226986,8/15/2014
,0638340883,10/15/2014
,0542432070,12/15/2014
,0370702601,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1228,0427897228,8/15/2014
,1006796869,10/15/2014
,0208121459,12/15/2014
,0757698512,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1229,0292596797,8/15/2014
,0110421342,10/15/2014
,0053333664,12/15/2014
,0085276020,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1230,1120728420,8/15/2014
,0625984394,10/15/2014
,0731560119,12/15/2014
,0382999196,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1231,0562894090,8/15/2014
,0131956892,10/15/2014
,0044071343,12/15/2014
,0253849350,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1232,0262480905,8/15/2014
,0415713223,10/15/2014
,0211297386,12/15/2014
,0657015011,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1233,0894814199,8/15/2014
,1166651844,10/15/2014
,0899784421,12/15/2014
,0064408230,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1234,0494547151,8/15/2014
,0619728035,10/15/2014
,0670668654,12/15/2014
,0151737587,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1235,0122674774,8/15/2014
,1013752293,10/15/2014
,1053603354,12/15/2014
,0739608131,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1236,0330660229,8/15/2014
,0696374456,10/15/2014
,0375834502,12/15/2014
,0628417945,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1237,0877932118,8/15/2014
,0546064584,10/15/2014
,1071268961,12/15/2014
,0543888016,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1238,0544945303,8/15/2014
,0691824304,10/15/2014
,0127097275,12/15/2014
,0041624627,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1239,1010688272,8/15/2014
,0580095390,10/15/2014
,0432655029,12/15/2014
,0634572190,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1240,1342149204,8/15/2014
,0074997974,10/15/2014
,0796962285,12/15/2014
,0100647192,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1241,0362149995,8/15/2014
,0133907586,10/15/2014
,0647350907,12/15/2014
,0902413542,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1242,0792097396,8/15/2014
,0944152878,10/15/2014
,0876608149,12/15/2014
,0533574937,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1243,0087960465,8/15/2014
,0096554341,10/15/2014
,0605091744,12/15/2014
,0932226506,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1244,1089943133,8/15/2014
,0178017898,10/15/2014
,0256422832,12/15/2014
,1212198921,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1245,0629745128,8/15/2014
,0370928080,10/15/2014
,0560335003,12/15/2014
,1002537918,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1246,1159902782,8/15/2014
,1167911876,10/15/2014
,0657204286,12/15/2014
,0166383187,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1247,0816992764,8/15/2014
,1318771498,10/15/2014
,0346202321,12/15/2014
,0937507873,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1248,0166423216,8/15/2014
,0055349484,10/15/2014
,0441339008,12/15/2014
,0341601998,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1249,0953723453,8/15/2014
,0125723514,10/15/2014
,0381862472,12/15/2014
,1222051240,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1250,0746581662,8/15/2014
,0171371630,10/15/2014
,0772510300,12/15/2014
,0146436057,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1251,0072988907,8/15/2014
,0293371415,10/15/2014
,0593801435,12/15/2014
,0653633333,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1252,0732094726,8/15/2014
,1354255636,10/15/2014
,1369261636,12/15/2014
,1014780860,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1253,1184783624,8/15/2014
,0792910284,10/15/2014
,1281822931,12/15/2014
,0763033694,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1254,0861533316,8/15/2014
,0736914294,10/15/2014
,0458876755,12/15/2014
,0297687570,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1255,0895357464,9/15/2014
,0225754050,11/15/2014
,0420557075,1/15/2015
,,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1256,0974612326,9/15/2014
,1233741965,11/15/2014
,0244324878,1/15/2015
,0117563437,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1257,0559911391,8/15/2014
,0172867543,10/15/2014
,0335059434,12/15/2014
,0327827098,2/15/2015
,0255335496,4/15/2015
,0679992716,6/15/2015
,1095055346,8/15/2015
,0918107312,10/15/2015
J1258,0559911391,8/15/2014
,0172867543,10/15/2014
,0335059434,12/15/2014
,0327827098,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1259,0193413063,8/15/2014
,0665141472,10/15/2014
,1048393577,12/15/2014
,0729735357,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1260,1181287653,8/15/2014
,0562227764,10/15/2014
,0457974078,12/15/2014
,0052021914,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1261,1405229387,8/15/2014
,0203597481,10/15/2014
,0875030371,12/15/2014
,0493491461,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1262,1377433914,8/15/2014
,1257889456,10/15/2014
,0728050573,12/15/2014
,0505065577,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1263,1082158658,8/15/2014
,0211153583,10/15/2014
,0153379865,12/15/2014
,0936324340,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1264,0452831968,8/15/2014
,1081545537,10/15/2014
,0329181241,12/15/2014
,1009181784,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1265,0918594959,8/15/2014
,0698009898,10/15/2014
,1387462846,12/15/2014
,0647154676,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1266,0883915493,8/15/2014
,0677267138,10/15/2014
,0355589705,12/15/2014
,1116201107,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1267,0500521595,8/15/2014
,1181245676,10/15/2014
,0299645893,12/15/2014
,0728187489,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1268,0073337583,8/15/2014
,0903273906,10/15/2014
,1135780346,12/15/2014
,1326779057,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1269,0991551671,8/15/2014
,1015530295,10/15/2014
,0085584807,12/15/2014
,0507129393,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1270,0237109950,8/15/2014
,0355013990,10/15/2014
,0038123627,12/15/2014
,1276720423,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1271,0673996209,8/15/2014
,0717458837,10/15/2014
,0648989366,12/15/2014
,1181928295,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1272,0660237291,8/15/2014
,0189076881,10/15/2014
,0916969160,12/15/2014
,1067022055,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1273,0000897026,8/15/2014
,1260122915,10/15/2014
,0543498135,12/15/2014
,0476242139,2/15/2015
,,4/15/2015
,,6/15/2015
,,8/15/2015
,,10/15/2015
J1274,1318202771,9/15/2014
,0196383698,11/15/2014
,0195567250,1/15/2015
,0683149746,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1275,0016259703,9/15/2014
,0338794651,11/15/2014
,1100302874,1/15/2015
,0392976884,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1276,0017447356,9/15/2014
,0556980498,11/15/2014
,0601104933,1/15/2015
,0005844248,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1277,0586149144,9/15/2014
,0468648859,11/15/2014
,1093039233,1/15/2015
,1277309568,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1278,0559316133,9/15/2014
,0499875431,11/15/2014
,0215298717,1/15/2015
,1272683270,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1279,1369874021,9/15/2014
,1283093629,11/15/2014
,0765096798,1/15/2015
,0607014584,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1280,0385651146,9/15/2014
,0552367431,11/15/2014
,1241578057,1/15/2015
,0810885138,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1281,0501298373,9/15/2014
,0539519524,11/15/2014
,1025916651,1/15/2015
,0577402741,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1282,0738071434,9/15/2014
,061257800,11/15/2014
,0541910621,1/15/2015
,1344406364,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1283,0682500509,9/15/2014
,0301871579,11/15/2014
,1000674876,1/15/2015
,0412579924,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1284,0483260038,9/15/2014
,0221948178,11/15/2014
,0369523317,1/15/2015
,0332229047,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1285,0510477054,9/15/2014
,0743172107,11/15/2014
,1173632683,1/15/2015
,0045997612,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1286,1061087298,9/15/2014
,0717791673,11/15/2014
,0356780567,1/15/2015
,0170054692,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1287,0606092990,9/15/2014
,0261078886,11/15/2014
,0299308031,1/15/2015
,0286235889,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1288,0512735967,9/15/2014
,0733789493,11/15/2014
,0544591611,1/15/2015
,0577109369,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1289,0182761224,9/15/2014
,0002888660,11/15/2014
,1005454726,1/15/2015
,0284905587,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1290,0316624549,9/15/2014
,0261935828,11/15/2014
,1101218992,1/15/2015
,1073140929,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1291,0053088190,9/15/2014
,0669447683,11/15/2014
,0907763376,1/15/2015
,0034948246,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1292,0404293232,9/15/2014
,0997934216,11/15/2014
,0062027747,1/15/2015
,0992524704,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1293,1349558110,9/15/2014
,0358404453,11/15/2014
,0420469072,1/15/2015
,1338351399,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1294,0276287507,9/15/2014
,1392840521,11/15/2014
,0720083074,1/15/2015
,0733996704,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1295,0069284534,9/15/2014
,0350575156,11/15/2014
,0074520727,1/15/2015
,0611430047,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1296,0248104698,9/15/2014
,0148969661,11/15/2014
,1000774150,1/15/2015
,0305537750,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1297,0984996036,9/15/2014
,0403563071,11/15/2014
,0645843915,1/15/2015
,0495954638,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1298,1286232865,9/15/2014
,0119883743,11/15/2014
,0784067330,1/15/2015
,1271023686,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1299,0248777850,9/15/2014
,1370604287,11/15/2014
,0502640289,1/15/2015
,0000833321,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1300,0750078794,9/15/2014
,0494278196,11/15/2014
,0232170389,1/15/2015
,0624422548,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1301,1051315623,9/15/2014
,0210598868,11/15/2014
,1107812046,1/15/2015
,1399491596,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1302,0134115506,9/15/2014
,1380492408,11/15/2014
,0648418052,1/15/2015
,0138085824,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
J1303,1037417887,9/15/2014
,0032712152,11/15/2014
,0329289443,1/15/2015
,0331536830,3/15/2015
,,5/15/2015
,,7/15/2015
,,9/15/2015
,,11/15/2015
,,
